shape,family,problem,method,label,competitor_class,n,mode,time_big_o,storage_big_o,shared_circle_solve_ms,shape_pullback_ms,shape_repay_ms,standalone_shape_pde_ms,batched_problem_shape_ms,full_suite_amortized_ms,timing_scope,relative_l2_vs_generated_q,relative_l2_vs_production_q,relative_l2_vs_continuum,dense_matrix_stored
kite_aircraft_planform,aircraft_polygon_surrogate,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.12524996418505907,0.11270807590335608,0.7469580741599202,0.2591663748413945,0.15896640349334729,circle_solve_shared_across_shapes,0.001172259907823266,0.001172259907823266,0.001172259907823266,False
kite_aircraft_planform,aircraft_polygon_surrogate,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.12524996418505907,0.11258304584771395,0.7755829719826579,0.2602392584473515,0.16003928709930432,circle_solve_shared_across_shapes,0.0034217569276252984,0.0034217569276252984,0.0034217569276252984,False
kite_aircraft_planform,aircraft_polygon_surrogate,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.12524996418505907,0.11245801579207182,0.7593749323859811,0.2594441029941663,0.15924413164611906,circle_solve_shared_across_shapes,0.002143784123349506,0.002143784123349506,0.002143784123349506,False
naca_like_airfoil_smooth,airfoil_smooth,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.12329209130257368,0.11220795568078756,0.7346670608967543,0.2562986725630859,0.15766499952102703,circle_solve_shared_across_shapes,1.4307188706011854e-14,1.4307188706011854e-14,1.4307188706011854e-14,False
naca_like_airfoil_smooth,airfoil_smooth,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.12329209130257368,0.1152500044554472,0.746792065910995,0.25971917784772813,0.1610855048056692,circle_solve_shared_across_shapes,1.2345373609210046e-15,1.2345373609210046e-15,1.2345373609210046e-15,False
naca_like_airfoil_smooth,airfoil_smooth,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.12329209130257368,0.1116669736802578,0.7255841046571732,0.2554017749692624,0.15676810192720342,circle_solve_shared_across_shapes,1.2908204476448775e-15,1.2908204476448775e-15,1.2908204476448775e-15,False
naca_like_airfoil_smooth,airfoil_smooth,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.12329209130257368,0.1194169744849205,0.749375089071691,0.26382015009100235,0.16518647704894346,circle_solve_shared_across_shapes,1.893624576408379e-15,1.893624576408379e-15,1.893624576408379e-15,False
naca_like_airfoil_smooth,airfoil_smooth,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.12329209130257368,0.11800008360296488,0.7385421777144074,0.2620109250225747,0.16337725198051584,circle_solve_shared_across_shapes,1.521544040812838e-15,1.521544040812838e-15,1.521544040812838e-15,False
naca_like_airfoil_smooth,airfoil_smooth,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.12329209130257368,0.11025008279830217,0.7177920779213309,0.2537192534267282,0.15508558038466919,circle_solve_shared_across_shapes,0.02734374999999998,0.02734374999999998,0.02734374999999998,False
naca_like_airfoil_smooth,airfoil_smooth,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.12329209130257368,0.11520797852426767,0.7331251399591565,0.2591094477490211,0.16047577470696223,circle_solve_shared_across_shapes,0.03307424681857613,0.03307424681857613,0.03307424681857613,False
naca_like_airfoil_smooth,airfoil_smooth,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.12329209130257368,0.11220807209610939,0.7376670837402344,0.2564237850795811,0.15779011203752208,circle_solve_shared_across_shapes,0.02673796791443843,0.02673796791443843,0.02673796791443843,False
naca_like_airfoil_smooth,airfoil_smooth,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.12329209130257368,0.11616700794547796,0.7408760720863938,0.2603514731163159,0.16171780007425696,circle_solve_shared_across_shapes,0.0809090149200915,0.0809090149200915,0.0809090149200915,False
naca_like_airfoil_smooth,airfoil_smooth,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.12329209130257368,0.1217500539496541,0.7481671636924148,0.26600568768723554,0.16737201464517665,circle_solve_shared_across_shapes,0.04839429991045453,0.04839429991045453,0.04839429991045453,False
naca_like_airfoil_smooth,airfoil_smooth,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.12329209130257368,0.11308409739285707,19.3927101790905,1.0345567716285586,0.9359230985864997,circle_solve_shared_across_shapes,2.533833823858083e-13,2.533833823858083e-13,2.533833823858083e-13,False
naca_like_airfoil_smooth,airfoil_smooth,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.12329209130257368,0.10975007899105549,19.596250145696104,1.0398425026020655,0.9412088295600066,circle_solve_shared_across_shapes,3.738107767693661e-14,3.738107767693661e-14,3.738107767693661e-14,False
naca_like_airfoil_smooth,airfoil_smooth,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.12329209130257368,0.11554209049791098,19.857417210005224,1.0562751413090155,0.9576414682669565,circle_solve_shared_across_shapes,3.8297957844951156e-14,3.8297957844951156e-14,3.8297957844951156e-14,False
naca_like_airfoil_smooth,airfoil_smooth,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.12329209130257368,0.11041690595448017,19.27279296796769,1.0270041627033302,0.9283704896612713,circle_solve_shared_across_shapes,4.8446203033899833e-14,4.8446203033899833e-14,4.8446203033899833e-14,False
naca_like_airfoil_smooth,airfoil_smooth,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.12329209130257368,0.11187500786036253,19.660251098684967,1.0445455991430208,0.9459119261009619,circle_solve_shared_across_shapes,5.068332468014711e-14,5.068332468014711e-14,5.068332468014711e-14,False
naca_like_airfoil_smooth,airfoil_smooth,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.12329209130257368,0.11079199612140656,0.7605000864714384,0.256018087384291,0.15738441434223205,circle_solve_shared_across_shapes,0.0012294316897352247,0.0012294316897352247,0.0012294316897352247,False
naca_like_airfoil_smooth,airfoil_smooth,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.12329209130257368,0.11158396955579519,0.7678341353312135,0.2570826472947374,0.15844897425267845,circle_solve_shared_across_shapes,0.0014640944520838035,0.0014640944520838035,0.0014640944520838035,False
naca_like_airfoil_smooth,airfoil_smooth,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.12329209130257368,0.11362496297806501,0.7459170883521438,0.25812538903361804,0.15949171599155915,circle_solve_shared_across_shapes,0.0011722599078233809,0.0011722599078233809,0.0011722599078233809,False
naca_like_airfoil_smooth,airfoil_smooth,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.12329209130257368,0.11549994815140963,0.7765420014038682,0.2611982878685618,0.16256461482650292,circle_solve_shared_across_shapes,0.0034217569276256653,0.0034217569276256653,0.0034217569276256653,False
naca_like_airfoil_smooth,airfoil_smooth,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.12329209130257368,0.11820800136774778,0.7631670450791717,0.2632362156873569,0.16460254264529794,circle_solve_shared_across_shapes,0.0021437841233496757,0.0021437841233496757,0.0021437841233496757,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.1243329606950283,0.11595897376537323,0.7394589483737946,0.2610905600401262,0.16162419148410362,circle_solve_shared_across_shapes,1.460999341730181e-14,1.460999341730181e-14,1.460999341730181e-14,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.1243329606950283,0.11312495917081833,0.7457078900188208,0.2586350019555539,0.15916863339953125,circle_solve_shared_across_shapes,1.2555831632746975e-15,1.2555831632746975e-15,1.2555831632746975e-15,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.1243329606950283,0.11399993672966957,0.7289579370990396,0.2587756074111288,0.15930923885510612,circle_solve_shared_across_shapes,1.3140275300549748e-15,1.3140275300549748e-15,1.3140275300549748e-15,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.1243329606950283,0.11216592974960804,0.7431649137288332,0.2576099747481445,0.15814360619212192,circle_solve_shared_across_shapes,1.9037639582296688e-15,1.9037639582296688e-15,1.9037639582296688e-15,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.1243329606950283,0.11433404870331287,0.7359170122072101,0.25938575951537735,0.15991939095935476,circle_solve_shared_across_shapes,1.5394610101037882e-15,1.5394610101037882e-15,1.5394610101037882e-15,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.1243329606950283,0.11337501928210258,0.721957883797586,0.2578850593029832,0.15841869074696052,circle_solve_shared_across_shapes,0.02734374999999994,0.02734374999999994,0.02734374999999994,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.1243329606950283,0.11224998161196709,0.7312080124393106,0.25719232022917515,0.15772595167315256,circle_solve_shared_across_shapes,0.033074246818576104,0.033074246818576104,0.033074246818576104,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.1243329606950283,0.11324998922646046,0.7397498702630401,0.25850657160238677,0.15904020304636407,circle_solve_shared_across_shapes,0.02673796791443838,0.02673796791443838,0.02673796791443838,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.1243329606950283,0.11141691356897354,0.737166847102344,0.2566422481322661,0.15717587957624346,circle_solve_shared_across_shapes,0.08090901492009162,0.08090901492009162,0.08090901492009162,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.1243329606950283,0.1115420600399375,0.7390000391751528,0.25683856316997355,0.15737219461395097,circle_solve_shared_across_shapes,0.04839429991045448,0.04839429991045448,0.04839429991045448,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.1243329606950283,0.11249992530792952,19.393166876398027,1.0350134689360857,0.9355471003800631,circle_solve_shared_across_shapes,2.48392136656183e-13,2.48392136656183e-13,2.48392136656183e-13,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.1243329606950283,0.11083297431468964,19.598373910412192,1.0419662673181542,0.9424998987621317,circle_solve_shared_across_shapes,3.826526597808019e-14,3.826526597808019e-14,3.826526597808019e-14,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.1243329606950283,0.11145905591547489,19.854375044815242,1.053232976119034,0.9537666075630113,circle_solve_shared_across_shapes,3.907348949453296e-14,3.907348949453296e-14,3.907348949453296e-14,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.1243329606950283,0.10958302300423384,19.272999954409897,1.0272111491455385,0.9277447805895159,circle_solve_shared_across_shapes,4.941246227286477e-14,4.941246227286477e-14,4.941246227286477e-14,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.1243329606950283,0.11320796329528093,19.66262492351234,1.0469194239703938,0.9474530554143712,circle_solve_shared_across_shapes,5.1812447988405054e-14,5.1812447988405054e-14,5.1812447988405054e-14,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.1243329606950283,0.12041698209941387,0.7711659418419003,0.26668394275475293,0.1672175741987303,circle_solve_shared_across_shapes,0.0012294316897351876,0.0012294316897351876,0.0012294316897351876,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.1243329606950283,0.11445791460573673,0.7717489497736096,0.26099746173713356,0.16153109318111092,circle_solve_shared_across_shapes,0.0014640944520837714,0.0014640944520837714,0.0014640944520837714,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.1243329606950283,0.1189160393550992,0.7522490341216326,0.26445733480310685,0.16499096624708426,circle_solve_shared_across_shapes,0.0011722599078233178,0.0011722599078233178,0.0011722599078233178,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.1243329606950283,0.12158299796283245,0.7836659206077456,0.26832220707243926,0.16885583851641667,circle_solve_shared_across_shapes,0.0034217569276257754,0.0034217569276257754,0.0034217569276257754,False
joukowski_soft_airfoil,airfoil_joukowski_surrogate,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.1243329606950283,0.12329209130257368,0.7692920044064522,0.2693611750146374,0.16989480645861477,circle_solve_shared_across_shapes,0.002143784123349617,0.002143784123349617,0.002143784123349617,False
thin_cambered_airfoil,airfoil_cambered,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.16075000166893005,0.11520890984684229,0.7751259254291654,0.296757537095497,0.16815753576035303,circle_solve_shared_across_shapes,1.4530403583685645e-14,1.4530403583685645e-14,1.4530403583685645e-14,False
